paperId:ID(Paper),title
9411202,"Conserved currents and gauge invariance in Yang-Mills theory"
0107092,"Remarks on Black Hole Degrees of Freedom in String Theory"
9504058,"WBase: a C package to reduce tensor products of Lie algebra representations Description and new developments"
9404040,"Observable algebra for the rational and trigonometric Euler Calogero Moser models"
9711194,"On Integrable Structure behind the Generalized WDVV Equations"
9311017,"Quantization of Gauge Field Theories on the Front-Form without Gauge Constraints I : The Abelian Case"
9308043,"Classification and construction of unitary topological field theories in two dimensions"
9708095,"Scaling Algebras and Renormalization Group in Algebraic Quantum Field Theory II Instructive Examples"
9606130,"2-Dimensional Turbulence: yet another Conformal Field Theory Solution"
9710202,"Finite quantum field theories: Clifford algebras for Yukawa couplings?"
0112079,"de Sitter Spacetimes from Warped Compactifications of IIB String Theory"
9907041,"World-Sheet Corrections Via D-Instantons"
9502003,"Infrared Behaviour of Systems With Goldstone Bosons"
9812046,"String Theory on AdS_3"
0211010,"Integrability in SFT and new representation of KP tau-function"
9703031,"Probing Five-Dimensional Black Holes with D-Branes"
0302148,"No absorption in de Sitter space"
9911155,"Duality in a fermion-like formulation for the electromagnetic field"
9206061,"Extended form method of antifield-BRST formalism for topological quantum field theories"
9804088,"Spacetime locality in Sp(2) symmetric lagrangian formalism"
9909024,"Evolution of the Bogoluibov Renormalization Group"
9806190,"Time exponentiation of a Wilson loop for Yang-Mills theories in 2+psilon dimensions"
0107219,"The Gauge Technique in QED_{2+1}"
9505050,"Action functionals for strings in four dimensions"
9606197,"The effective action of (2+1)-dimensional QED: the effect of finite fermion density"
9703056,"D-Branes in Curved Space"
9802198,"Near Horizon Geometry and Black Holes in Four Dimensions"
0204147,"Strings from Quivers, Membranes from Moose"
9511108,"N=2 Heterotic Superstring and its Dual Theory in Five Dimensions"
0302163,"Exact Results in Non-Supersymmetric Large N Orientifold Field Theories"
9511082,"Nonequilibrium Quantum Scalar Fields in Cosmology"
9308086,"The Conserved Charges and Integrability of the Conformal Affine Toda Models"
0010058,"Note on Noncommutative Tachyon in Matrix Models"
9402113,"Exact Solution of a Boundary Conformal Field Theory"
9903253,"Chiral symmetry breaking as a consequence of nontrivial spatial topology"
0001010,"Instantons, Euclidean supersymmetry and Wick rotations"
9810196,"Differential dispersion relations with an arbitrary number of subtractions: a recursive approach"
9903122,"Explicit N=2 supersymmetry for higher-spin massless fields in D=4 AdS superspace"
9405110,"Poisson Structure Induced (Topological) Field Theories"
0303232,"Non-Standard Intersections of S-Branes in D=11 Supergravity"
9505008,"Minimal Unitary Models and The Closed SU(2)-q Invariant Spin Chain"
9201062,"Poisson bracket algebra for chiral group elements in the WZNW model"
9503206,"Planckian Scattering and Shock Wave Mixing in General Relativity and Dilaton Gravity"
9707016,"Kinks Inside Supersymmetric Domain Ribbons"
0001101,"Standard Model Vacua in Heterotic M-Theory"
9710194,"t Hooft Loop Average in the Vicinity of the Londons Limit and the Quartic Cumulant of the Field Strength Tensors"
0206224,"Bootstrap equations and correlation functions for the Heisenberg XYZ antiferromagnet"
9307163,"Conformal non-Abelian Thirring models"
9302052,"Strings in Curved Spacetimes"
9701166,"World-Volume Action of the M Theory Five-Brane"
9810032,"A Spin Chain Primer"
9704056,"Universality of Correlation Functions in Random Matrix Models of QCD"
9701148,"The Two-Dimensional O(2) Model on a Random Planar Lattice at Strong Coupling"
0211238,"MSFT : Moyal Star Formulation of String Field Theory"
0110281,"BPS D3-branes on smooth ALE manifolds"
0303220,"Note on Plane Wave Quantum Mechanics"
9905118,"Worldvolume Dynamics of D-branes in a D-brane Background"
9405151,"Type B Topological Matter, Kodaira-Spencer Theory, and Mirror Symmetry"
0107196,"Confinement with Kalb - Ramond Fields"
9607067,"The Second Superstring Revolution"
9609217,"Brane Surgery"
9901005,"Issues of Heterotic (0,2) Compactifications"
0303238,"Accelerating Cosmologies from S-Branes"
9604145,"Local realizations of $q$-Oscillators in Quantum Mechanics"
0005162,"Exponential Hierarchy From Spacetime Variable String Vacua"
9510138,"Discontinuous BPS spectra in $N = 2$ gauge theory"
9803127,"3-String Junction and BPS Saturated Solutions in SU(3) Supersymmetric Yang-Mills Theory"
9803215,"Quantum Probes of Repulsive Singularities in N = 2 Supergravity"
0112091,"Supersymmetric Harmonic Maps into Lie Groups"
9301017,"Nonperturbative Solution of the Super-Virasoro Constraints"
9911172,"On the Supergravity Evaluation of Wilson Loop Correlators in Confining Theories"
9805020,"Massive Spinning Particle in Any Dimension I Integer Spins"
9305092,"Comments on the Gribov Ambiguity"
9611128,"Chaos, Scaling and Existence of a Continuum Limit in Classical Non-Abelian Lattice Gauge Theory"
0210176,"Static spherisymmetric solutions, gravitational lensing and perihelion precession in Einstein--Kalb--Ramond theory"
9910173,"Product Integral Formalism and Non-Abelian Stokes Theorem"
0304252,"Classical Solutions for Poisson Sigma Models on a Riemann surface"
9401157,"Theory of Loops and Strings with Matter in the Adjoint Representation"
0301179,"Rolling down to D-brane and tachyon matter"
9908117,"Coherent States in Field Theory"
9411181,"Solutions to the Quantized Knizhnik-Zamolodchikov Equation and the Bethe Ansatz"
9906058,"On Spherically Symmetric Breathers in Scalar Theories"
0110178,"Schwinger type processes via branes and their gravity duals"
9805114,"The Holographic Bound in Anti-de Sitter Space"
9411153,"Black holes in generalized dilaton gravity in two dimensions"
9610224,"Structure constants for the osp(1|2) current algebra"
9912100,"Closed String Brane-Like States, Brane Bound States and Noncommutative Branes"
0206012,"D-geometric Structure of Orbifolds"
9806225,"Matrix Theory Description of Schwarzschild Black Holes in the Regime N >> S"
0002133,"Ramond-Ramond Field Transformation"
9710228,"On central charges and the entropy in matrix theory"
0007156,"Space-Time Noncommutativity, Discreteness of Time and Unitarity"
9310139,"On the fundamental representation of Borcherds algebras with one imaginary simple root"
0002169,"String Partition Functions and Infinite Products"
0201265,"D1D5 systems and AdS/CFT correspondences with 16 supercharges"
0003225,"On the confining potential in 4d $SU(N_c)$ gauge theory with dilaton"
9312211,"The Projection Postulate of Quantum Mechanics on the Lightcone"
9506197,"Remarks on chiral symmetry breaking with massless fermions"
0207119,"Rolling Tachyon in Brane World Cosmology from Superstring Field Theory"
0103103,"Testing the Uniqueness of the Open Bosonic String Field Theory Vacuum"
9706151,"Emission rates, the Correspondence Principle and the Information Paradox"
9801062,"Invariant Regularization of Supersymmetric Chiral Gauge Theory"
9704003,"Note on the deformation of chiral algebra"
0104256,"A fresh look at the Bohr-Rosenfeld analysis and a proof of a conjecture of Heisenberg"
9907220,"Gauge Transformations on Massless Spin-1/2 Particles and Neutrino Polarization as a Consequence of Gauge Invariance"
9801047,"A Comment on Compactification of M-Theory on an (Almost) Light-Like Circle"
0208076,"Supersymmetric Gauge Theories, Vortices and Equivariant Cohomology"
0104257,"Massive 3+1 Aharonov-Bohm fermions in an MIT cylinder"
0303149,"On the relation between quantum Liouville theory and the quantized Teichmuller spaces"
9905093,"On the Groundstate of Yang-Mills Quantum Mechanics"
9703173,"Path Integral Invariance under Point Transformations"
9812165,"On (multi-)center branes and exact string vacua"
0301213,"Noncommutative Burgers Equation"
9905050,"Explicit Modular Invariant Two-Loop Superstring Amplitude Relevant for R^4"
0010292,"M-theory duality and BPS-extended supergravity"
0009038,"Some Issues in Non-commutative Tachyon Condensation"
9405114,"Vortex Motion In Charged Fluids"
9606038,"Mean Field Theory for Fermion-based U(2) Anyons"
9410182,"Low Energy Description of Fermion Pairs in Topologically Massive QED$_{2+1}$ with $N$ Flavours"
9406020,"Spinon Bases, Yangian Symmetry and Fermionic Representations of Virasoro Characters in Conformal Field Theory"
0208111,"Integrable aspects of the scaling q-state Potts models I: bound states and bootstrap closure"
9805132,"A noncommutative-geometric interpretation of the resolution of equivariant instanton moduli spaces"
0103187,"Higher-Derivative Gravity and the AdS/CFT Correspondence"
0211012,"Experimental String Field Theory"
9906141,"One-loop effective potential of N=1 supersymmetric theory and decoupling effects"
9303060,"Neutrino Masses in Superstring Derived Standard--like Models"
0110212,"State-Space Based Approach to Particle Creation in Spatially Uniform Electric Fields"
0210242,"Quaternionic Madelung Transformation and Non-Abelian Fluid Dynamics"
9903173,"Wegner-Houghton equation and derivative expansion"
9905044,"Fate of unoriented bosonic string after tachyon condensation"
9803131,"Anti-de Sitter Space, Thermal Phase Transition, And Confinement In Gauge Theories"
0012244,"Heisenberg-type structures of one-dimensional quantum Hamiltonians"
9906230,"Target-Superspace in 2d Dilatonic Supergravity"
9401022,"Solutions of matrix models in the DIII generator ensemble"
0104116,"Electron-electron attractive interaction in Maxwell-Chern-Simons QED3 at zero temperature"
9510095,"Row Transfer Matrix Functional Relations for Baxters Eight-Vertex and Six-Vertex Models with Open Boundaries Via More General Reflection Matrices"
0104079,"Spontaneous symmetry breaking in the gl(N)-NLS hierarchy on the half line"
9705071,"Strong-weak coupling duality in non-abelian gauge theories"
9604047,"Stringy black holes and energy conditions"
9901076,"S-Matrices from AdS Spacetime"
0301218,"Extranatural Inflation"
0208066,"Strings in RR Plane Wave Background at Finite Temperature"
0303252,"On the Possibility of Large Axion Decay Constants"
0110250,"A New Method of Constructing Black Hole Solutions in Einstein and 5D Gravity"
0007239,"Quantum effects, brane tension and large hierarchy in the brane-world"
9409099,"Supersymmetry and SU(2)xU(1) breaking with naturally vanishing vacuum energy"
9504051,"Chiral and axial anomalies in the framework of generalized Hamiltonian BFV-quantization"
0206098,"Non-supersymmetric deformations of the dual of a confining gauge theory"
9912219,"Application of Tomita-Takesaki theory in algebraic euclidean field theories"
0211005,"Some recent results in calculating the Casimir energy at zero and finite temperature"
9809062,"On the Nonabelian Aharonov Bohm Scattering of Spinless Particles"
9309013,"Perturbative Renormalization in Quantum Mechanics"
0303247,"QED from six-dimensional vortex and gauge anomalies"
0210091,"Scaling Violations in Yang-Mills Theories and Strings in AdS_5"
9206090,"Polynomial averages in the Kontsevich model"
9610173,"Anomaly and Condensate in the Light-Cone Schwinger Model"
9403132,"Renormalization-Group Improved Effective Potential for Finite Grand Unified Theories in Curved Spacetime"
9410139,"The BV Quantisation of Superparticles Type I and II"
0009137,"Null Vectors in Logarithmic Conformal Field Theory"
9510019,"The five-dimensional Kepler Problem as an SU(2) Gauge System: Algebraic Constraint Quantization"
0202048,"Entropy Bounds in $Rimes S^3$ Geometries"
0204004,"Strings in homogeneous gravitational waves and null holography"
9606062,"Space-time singularities and the axion in the Poincare coset models ISO(2,1)/H"
9707050,"Probing integrable perturbations of conformal theories using singular vectors II: N=1 superconformal theories"
9608129,"N=2 Moduli Spaces and N=1 Dualities for SO(n_c) and USp(2n_c) SuperQCD"
0107178,"The Stringy Quantum Hall Fluid"
0110246,"Generalized Grassmann Algebras and its Connection to the Extended Supersymmetric Models"
9304080,"Construction of Affine and Conformal Affine Toda Solitons by Hirotas Method"
9602101,"Operator realization of the SU(2) WZNW model"
9510160,"The Lorentz-Dirac Equation and the Physical Meaning of the Maxwells Fields"
9703014,"Quasi-Topological Field Theories in Two Dimensions as Soluble Models"
9912167,"Perturbative analysis on infrared and ultraviolet aspects of noncommutative QED on R^4"
9407038,"On the constrained KP hierarchy"
0202113,"Renormalization of the Periodic Scalar Field Theory by Polchinskis Renormalization Group Method"
0109064,"Quarter BPS Operators in N=4 SYM"
0205153,"Quantisation of heta-expanded non-commutative QED"
0011203,"Supersymmetry and finite-temperature strings"
9512024,"A Comment on Non-Chiral Operators in SQCD and its Dual"
9509013,"WZNW Models and Gauged WZNW Models Based on a Family of Solvable Lie Algebras"
0304087,"Many-Body Superconformal Systems from Hamiltonian Reductions"
0201240,"Nonabelian braid statistics versus projective permutation statistics"
9410094,"Statistical Properties of Strings"
9406200,"Physical Aspects of Differential Calculi on Commutative Algebras"
0107098,"Non-orientable Boundary Superstring Field theory with Tachyon field"
0007031,"Remarks on the existence of Spinning Membrane Actions"
9301076,"Dual Isomonodromic Deformations and Moment Maps to Loop Algebras"
9607063,"Nonperturbative calculation of Green and vertex functions in terms of particle contours"
